Compounds.1	Compounds.2	Correlation	P-value
taurolithocholicacid-3-sulfate	PE(O-16:1_22:6)	-0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	PE(O-17:1_22:6)	-0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	PE(O-19:1_20:4)	0.5594405594405595	0.05858947538856762
taurolithocholicacid-3-sulfate	PE(O-18:1_22:4)	0.7552447552447553	0.004508435484294221
taurolithocholicacid-3-sulfate	PE(O-18:1_22:6)	-0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	PE(O-18:2_22:6)	0.7972027972027973	0.0019003677255282703
taurolithocholicacid-3-sulfate	PE(O-18:3_22:4)	0.8041958041958044	0.0016147689860699283
taurolithocholicacid-3-sulfate	PE(O-18:1_22:5)	-0.7692307692307694	0.0034464502618274527
taurolithocholicacid-3-sulfate	PE(O-20:5_16:0)	-0.6783216783216784	0.0153173290532817
taurolithocholicacid-3-sulfate	PE(O-18:1_22:2)	0.7272727272727274	0.007355028857805126
taurolithocholicacid-3-sulfate	PE(O-16:1_22:1)	-0.7342657342657344	0.0065434901468378655
taurolithocholicacid-3-sulfate	PE(O-18:1_18:0)	-0.6503496503496504	0.022034190932365274
taurolithocholicacid-3-sulfate	PE(O-17:1_18:2)	-0.7412587412587414	0.005801150474478243
taurolithocholicacid-3-sulfate	PE(O-18:1_16:0)	0.7622377622377623	0.0039504489725426545
taurolithocholicacid-3-sulfate	PE(O-18:1_18:2)	-0.7062937062937064	0.010245193941127863
taurolithocholicacid-3-sulfate	PE(O-18:2_22:1)	-0.7482517482517483	0.005124081698753068
taurolithocholicacid-3-sulfate	PE(O-18:2_24:1)	-0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	PE(O-16:0_20:4)	-0.7202797202797203	0.008239768712338433
taurolithocholicacid-3-sulfate	PE(O-18:1_22:1)	-0.5944055944055945	0.0415214944103185
taurolithocholicacid-3-sulfate	PE(O-15:1_20:4)	0.8391608391608392	6.428259886278226e-4
taurolithocholicacid-3-sulfate	PE(O-18:1_20:3)	-0.9580419580419582	9.543581826838282e-7
taurolithocholicacid-3-sulfate	PE(O-18:0_20:4)	-0.7902097902097903	0.0022231354099909208
taurolithocholicacid-3-sulfate	PE(P-18:0_18:0)	0.6993006993006995	0.011374198642690932
taurolithocholicacid-3-sulfate	PE(P-16:0_16:1)	0.6783216783216784	0.0153173290532817
